lat,lng,name,property
32.77902,22.203,حليمان,old
32.18179,23.31692,جب الميدعان,old
null,null,المعلاة,new
13.87387,44.72906,بدر,old
24.11893,39.2976,الروحاء,old
null,null,فلس,new
35.28205,-1.45702,الشقور,old
35.36971,1.36504,تاهرت,old
null,null,الطاحونة,new
30.80549,28.8519,حنية الروم,old
30.91449,27.94768,كنائس الحرير,old
null,null,ذات السلاسل,new
30.04325,31.24964,الفسطاط,old
30.40094,30.81078,ترنوط,old
29.98842,52.19005,خلار,old
29.61884,52.52867,شيراز,old
30.02247,52.37011,قرية جويم,new
29.70533,52.24073,قرية جويم,new
30.51616,50.39397,الزيتون,old
30.34108,50.22217,ريشهر,old
30.76751,50.31554,ارجان,new
30.30275,50.51014,ارجان,new
null,null,وفراوندة,new
33.44757,48.7573,دارقان,old
33.88116,49.54697,كرج,old
34.27292,62.58466,خيسار,old
35.20428,62.42996,كيف,old
34.90118,62.7153,v,new
34.58061,62.30137,v,new
null,null,قورية,new
38.89521,-6.32886,ماردة,old
36.67738,9.20563,باجة,old
null,null,قصر يزيد,new
34.43457,46.93427,الزبيدية,old
34.30577,46.22379,المرج,old
null,null,يعاث,new
34.01251,36.19213,بعلبك,old
34.44699,36.56409,جوسية,old
34.23688,42.18317,الفحيمة,old
34.43481,41.95904,عانة,old
34.60739,42.20359,آلوسة,new
34.06695,41.93848,آلوسة,new
null,null,سقيا بنى غفار,new
23.22814,39.09484,الأبواء,old
23.85851,39.20944,العرج,old
41.86361,59.74298,اوزارمند,old
42.00196,59.39815,نوزوار,old
42.44659,59.6223,روزوند,new
41.42256,59.51666,روزوند,new
21.39132,39.83612,مکة,old
21.46576,40.21296,قرن,old
21.62711,40.00076,بئر ابن المرتفع,new
21.23003,40.04703,بئر ابن المرتفع,new
42.80533,59.79383,كردر,old
42.39769,59.5047,مزداخقان,old
42.78086,59.47524,درسان,new
42.21635,59.67899,درسان,new
null,null,صيدا,new
34.15941,35.99225,جبل لبنان,old
33.90162,35.5091,بيروت,old
33.51843,36.30199,دمشق,old
33.26921,35.20796,صور,old
null,null,خاره,new
31.74166,54.19969,قرية المجوس,old
34.53751,62.7655,رباط ميانه,old
37.51437,56.95205,اجغ,old
36.98777,57.43023,أسفراين,old
37.47068,57.26175,سبداست,new
37.03704,57.12094,سبداست,new
null,null,البذان,new
31.99567,48.30405,بصنا,old
33.90162,35.5091,بيروت,old
37.05514,41.22167,نصيبين,old
36.99109,41.72002,أذرمة,old
37.18967,41.48245,المونسة,new
36.85799,41.45857,المونسة,new
null,null,جب أمير المؤمنين,new
34.33419,62.15235,هراة,old
30.00577,53.78841,راس الدنيا,old
40.22314,68.82906,خاوص,old
40.71867,68.80969,بناكث,old
41.03701,68.97779,نهر الشاش,new
40.92145,68.62013,نهر الشاش,new
null,null,الغاضرة,new
31.1949,29.90981,الاسكندرية,old
30.71061,31.79581,فاقوس,old
null,null,قرقيسيا,new
27.67097,36.48835,الرحبة,old
34.71355,40.74111,الدالية,old
35.4148,40.59626,فدين,old
37.11078,42.72248,الحسنية,old
36.63683,43.055,مزارعى,old
37.01396,42.99619,معلثايا,new
36.73617,42.78237,معلثايا,new
37.03409,61.47492,تلستانة,old
36.51694,61.18671,سرخس,old
37.17132,61.16474,أشترمغك,new
36.37223,61.49566,أشترمغك,new
null,null,الدامغان,new
36.2852,54.80181,الحدادة,old
35.97336,54.04249,جرمجوى,old
null,null,باحمشا,new
33.85526,44.22504,عكبرا,old
31.65292,44.18717,القادسية,old
null,null,المدائن,new
33.35932,44.35693,بغداد,old
32.97916,44.8461,السيب,old
null,null,بستان بنى عامر,new
21.39132,39.83612,مکه,old
21.62677,40.42853,ذات عرق,old
29.92283,50.27838,سينيز,old
30.34108,50.22217,ريشهر,old
30.21369,50.49933,مهربان,new
30.05091,50.00241,مهربان,new
null,null,بخارا,new
39.55752,64.07172,بيكند,old
39.58498,64.73843,جكم,old
39.90472,64.25722,امزه,old
null,null,كورستان,new
31.4767,50.23675,جسر جهنم,old
33.99489,-6.88943,الرباط,old
null,null,غبيرا,new
29.85672,56.71727,خناب,old
29.61836,57.06721,كوغون,old
null,null,تل حور,new
37.9151,40.21323,آمد,old
38.35806,38.35767,ملطين,old
null,null,دير بازما,new
33.43161,44.59405,النهروان,old
33.94151,44.9231,الدسكرة,old
33.62812,50.05422,ابتعه,old
33.88116,49.54697,الكرج,old
33.93204,49.83726,جراناباذ,new
33.5802,49.76365,جراناباذ,new
40.50009,62.28269,رباط حسن,old
40.18541,62.82511,رباط طغان,old
40.6711,62.59378,رباط جكربند,new
40.01949,62.51331,رباط جكربند,new
31.28576,49.60131,رامهرمز,old
30.96763,49.80777,خابران,old
31.40761,49.76142,وادي الملح,new
31.03921,49.52322,وادي الملح,new
null,null,یثرب,new
36.0896,35.99387,السويدية,old
24.85968,40.00579,بطن النخل,old
null,null,قنوان,new
33.08994,50.95356,مرج وزهر,old
33.3812,50.29276,جرباذقان,old
null,null,رباط عبد الله,new
31.36919,63.54388,رباط قهستان,old
31.39108,64.39078,بست,old
30.49692,47.83555,الأبلة,old
30.41602,48.14211,فم العضدى,old
30.80474,48.0295,نهر دبا,new
30.11022,47.94668,نهر دبا,new
